name,industry,market_value,ROE_avg,asset_liability_avg,shareholder_capacity,management_capacity
晋拓股份,汽车零部件,40.58,14.163999999999998,45.592,4.0,4.6
万丰奥威,汽车零部件,137.7,10.912,51.496,6.4,8.4
瑞鹄模具,汽车零部件,70.33,17.669999999999998,64.44800000000001,7.0,7.4
中原内配,汽车零部件,43.01,6.758000000000001,37.066,4.6,7.2
维科精密,汽车零部件,68.44,12.558000000000002,42.866,7.6,6.000000000000001
豪能股份,汽车零部件,41.27,10.258,41.89,5.2,6.2
伯特利,汽车零部件,350.02,18.246,42.762,7.6,6.800000000000001
中捷精工,汽车零部件,28.4,9.222,25.398,4.6,5.4
襄阳轴承,汽车零部件,31.67,-5.831999999999999,55.59400000000001,4.6,10.4
艾可蓝,汽车零部件,20.94,23.264,48.92,0.8,6.2
腾龙股份,汽车零部件,36.07,10.118,45.49400000000001,6.4,7.200000000000001
标榜股份,汽车零部件,37.37,28.278,29.568,4.0,5.8
泰祥股份,汽车零部件,24.49,21.798,8.379999999999999,6.4,6.6000000000000005
凯龙高科,汽车零部件,21.66,-0.146,45.82199999999999,4.6,5.6000000000000005
经纬恒润-W,汽车零部件,168.23,3.156,66.65,1.2000000000000002,7.2
华安鑫创,汽车零部件,38.02,10.762,10.812,1.2000000000000002,5.4
云意电气,汽车零部件,52.08,8.069999999999999,19.974,5.8,5.4
登云股份,汽车零部件,19.97,-4.354,41.928,1.2000000000000002,6.2
立中集团,汽车零部件,156.91,13.614,58.31600000000001,12.2,5.6000000000000005
无锡振华,汽车零部件,40.68,8.428,49.882,1.6,6.000000000000001
正强股份,汽车零部件,28.08,13.752,17.119999999999997,4.0,5.0
威唐工业,汽车零部件,23.74,7.617999999999999,34.434,5.8,4.6
兴民智通,汽车零部件,33.63,-16.165999999999997,41.672,0.8,4.2
科博达,汽车零部件,306.96,17.516,18.194,5.2,10.2
东安动力,汽车零部件,31.72,2.114,52.898,6.4,6.4
英利汽车,汽车零部件,88.01,5.46,46.582,6.4,5.8
威迈斯,汽车零部件,190.36,18.018,63.102,4.0,7.0
豪恩汽电,汽车零部件,76.19,26.45,75.336,4.0,6.2
鹏翎股份,汽车零部件,35.73,3.674,28.184,5.2,5.0
ST曙光,汽车整车,34.25,-6.403999999999999,44.778,1.2000000000000002,6.6
众泰汽车,汽车整车,235.49,-244.778,75.264,1.6,7.4
赛力斯,汽车整车,650.28,-19.770000000000003,76.078,6.4,10.8
比亚迪,汽车整车,7808.56,6.976000000000001,68.986,6.4,12.8
一汽解放,汽车整车,427.56,8.658,60.84000000000001,6.4,8.8
广汽集团,汽车整车,1201.49,9.41,39.190000000000005,7.0,12.2
上汽集团,汽车整车,1784.06,9.85,64.932,8.8,14.2
江铃汽车,汽车整车,157.36,4.705999999999999,61.468,4.6,12.4
动力新科,汽车整车,89.79,1.8480000000000003,59.014,5.8,11.0
海马汽车,汽车整车,95.72,-21.928,49.07199999999999,8.2,7.8
长城汽车,汽车整车,2535.92,10.444,59.388,9.4,5.0
东风汽车,汽车整车,125.6,5.912000000000001,58.25600000000001,5.8,6.800000000000001
宇通客车,汽车整车,303.53,7.593999999999999,52.70799999999999,1.4,7.4
长安汽车,汽车整车,1551.38,4.464,55.208000000000006,9.4,15.8
中国重汽,汽车整车,207.6,13.292000000000002,65.196,7.6,7.0
中通客车,汽车整车,70.61,-0.2120000000000001,74.882,5.8,8.0
安凯客车,汽车整车,54.77,-64.678,92.216,5.8,11.0
江淮汽车,汽车整车,319.52,-2.692,68.542,6.4,12.8
北汽蓝谷,汽车整车,331.07,-30.790000000000003,71.41600000000001,5.2,14.2
中集车辆,汽车整车,284.89,12.07,45.518,1.2000000000000002,10.2
亚星客车,汽车整车,31.46,-47.532,95.196,8.2,8.2
福田汽车,汽车整车,292.94,-11.404000000000002,73.304,6.4,15.6
金龙汽车,汽车整车,55.57,-4.296,79.35800000000002,7.6,7.8
力帆科技,汽车整车,210.29,-16.842000000000002,55.04600000000001,5.2,8.0
德龙汇能,燃气,26.29,-0.1939999999999997,47.948,4.6,5.6000000000000005
长春燃气,燃气,31.12,-1.1299999999999997,62.84,4.0,7.8
水发燃气,燃气,38.82,-0.2680000000000003,51.638,1.2000000000000002,6.6
新天绿能,燃气,375.16,13.512,68.268,7.6,7.6
大众公用,燃气,104.81,3.798000000000001,59.05,5.8,9.6
首华燃气,燃气,33.38,2.032,43.036,1.6,5.2
蓝焰控股,燃气,76.43,10.786,54.32000000000001,6.4,8.0
重庆燃气,燃气,112.35,9.156,46.624,6.4,8.8
成都燃气,燃气,92.27,15.578,44.892,5.2,10.0
蓝天燃气,燃气,68.59,18.682,48.652,4.0,6.2
百川能源,燃气,63.15,15.216,48.748000000000005,1.6,4.800000000000001
皖天然气,燃气,42.32,9.394,35.798,5.8,10.8
贵州燃气,燃气,100.7,5.824,64.038,2.4000000000000004,8.2
陕天然气,燃气,87.41,7.42,49.944,8.8,8.0
胜利股份,燃气,33.62,5.232,56.70399999999999,1.4,6.800000000000001
凯添燃气,燃气,8.28,14.844,42.074,4.0,4.0
美能能源,燃气,30.14,15.834,34.931999999999995,4.0,8.0
新天然气,燃气,111.41,19.62,32.776,5.8,7.8
ST浩源,燃气,18.54,-3.891999999999999,19.844,4.0,5.6000000000000005
ST金鸿,燃气,13.06,-28.482,75.61999999999999,0.4,6.800000000000001
九丰能源,燃气,145.22,19.108,38.052,12.8,7.6
天壕能源,燃气,98.05,4.132000000000001,55.478,5.8,6.2
新奥股份,燃气,578.78,23.374,63.32600000000001,6.4,10.8
国新能源,燃气,62.97,-2.496,85.974,4.6,3.6000000000000005
深圳燃气,燃气,210.29,10.941999999999998,54.146,7.6,15.2
佛燃能源,燃气,126.4,14.610000000000005,52.266,5.8,10.2
洪通燃气,燃气,29.9,19.264,25.736,4.0,7.2
南京公用,燃气,31.8,4.712,70.11,6.4,8.0
东方环宇,燃气,28.98,9.918,28.029999999999998,4.6,6.4
新疆火炬,燃气,20.26,7.831999999999999,31.234,4.0,7.2
中泰股份,燃气,53.81,9.152,35.586,1.2000000000000002,7.0
ST升达,燃气,25.65,-76.52799999999999,72.882,4.6,5.2
指南针,软件开发,257.17,16.512,39.538,5.2,5.8
顶点软件,软件开发,107.35,11.53,19.292,1.8000000000000005,7.0
慧博云通,软件开发,121.2,18.278,37.994,4.0,8.0
财富趋势,软件开发,212.98,12.744,7.166000000000001,6.4,5.6000000000000005
兆日科技,软件开发,26.21,-2.5740000000000003,5.182,0.4,5.0
华信永道,软件开发,8.62,9.106,24.702,4.6,6.6
银之杰,软件开发,99.28,-6.539999999999999,36.88,2.2,5.8
华是科技,软件开发,37.75,17.381999999999998,51.83200000000001,1.6,6.2
同花顺,软件开发,1042.41,28.534,22.698,7.6,5.8
艾融软件,软件开发,17.28,21.944,36.134,5.2,5.8
赢时胜,软件开发,65.35,4.624,9.924,4.6,6.4
中亦科技,软件开发,38.26,22.886000000000003,44.524,4.6,7.8
安硕信息,软件开发,27.63,0.0519999999999999,37.44199999999999,1.2000000000000002,6.000000000000001
国华网安,软件开发,26.9,-28.678000000000004,22.8,0.8,5.0
大智慧,软件开发,186.39,1.718,28.716,0.8,7.4
吉大正元,软件开发,46.99,10.204,29.184,5.2,6.4
凌志软件,软件开发,58.8,16.631999999999998,10.184,4.6,7.6
科蓝软件,软件开发,66.6,4.978,49.96,0.8,6.2
威士顿,软件开发,71.1,21.022,30.558,4.6,5.0
云从科技-UW,软件开发,171.41,-53.024,48.374,5.0,8.0
君逸数码,软件开发,51.28,22.85,52.888,4.6,6.2
法本信息,软件开发,51.08,21.68,35.868,5.8,6.6000000000000005
高伟达,软件开发,43.11,-9.135999999999996,53.998000000000005,6.4,5.6000000000000005
拉卡拉,软件开发,143.76,9.8,56.176,5.2,6.6000000000000005
长亮科技,软件开发,76.15,7.781999999999999,34.462,7.0,6.000000000000001
联络互动,软件开发,73.15,-40.304,74.08200000000001,4.0,6.800000000000001
普元信息,软件开发,25.61,7.735999999999999,16.018,5.8,4.800000000000001
电科网安,软件开发,228.05,4.180000000000001,27.512,8.2,6.4
云涌科技,软件开发,29.36,15.820000000000002,14.378,5.8,5.2
恒生电子,软件开发,786.22,27.206,45.416,6.4,14.400000000000002
汇金科技,软件开发,41.7,2.5420000000000003,11.98,5.2,5.0
恒拓开源,软件开发,5.4,7.05,25.416000000000004,4.0,5.8
飞天诚信,软件开发,44.98,1.338,9.298,1.8000000000000005,5.6000000000000005
用友网络,软件开发,660.88,11.098,50.626,6.4,11.8
莱斯信息,软件开发,56.85,15.148,71.082,5.8,8.8
京北方,软件开发,91.35,19.332,22.238,7.6,7.0
直真科技,软件开发,25.59,9.566,19.586,6.4,6.800000000000001
深信服,软件开发,474.58,13.058000000000002,34.344,7.0,5.6000000000000005
鸥玛软件,软件开发,40.87,16.734,5.44,4.0,6.2
卫宁健康,软件开发,159.58,8.873999999999999,26.798,8.2,7.800000000000001
佳都科技,软件开发,128.67,5.192,49.476000000000006,6.4,8.2
中电兴发,软件开发,45.15,0.6380000000000002,35.6,7.0,6.2
和仁科技,软件开发,40.67,3.2840000000000003,30.686,1.6,6.000000000000001
新晨科技,软件开发,35.7,8.687999999999999,42.92,2.0,4.800000000000001
中科软,软件开发,202.6,25.346,63.228,0.8,7.8
金山办公,软件开发,1925.42,18.212,21.966,0.4,7.4
依米康,软件开发,41.14,-3.722,69.022,0.8,5.2
联迪信息,软件开发,4.46,18.152,11.893999999999998,4.6,4.4
科大讯飞,软件开发,1438.96,8.088,45.848,7.0,10.2
云创数据,软件开发,21.97,15.244,33.178,1.2000000000000002,7.800000000000001
启明星辰,软件开发,278.96,14.25,28.304,8.2,3.2
久其软件,软件开发,55.15,-9.226,55.94000000000001,5.8,7.2
东华软件,软件开发,220.22,5.73,45.526,6.4,7.4
索辰科技,软件开发,78.77,7.845000000000001,26.775,4.0,6.000000000000001
致远互联,软件开发,60.13,13.954,33.784000000000006,6.4,5.8
英方软件,软件开发,60.31,8.188,16.131999999999998,5.2,5.8
四方精创,软件开发,56.25,6.302,9.008,5.8,4.4
数字政通,软件开发,121.72,6.132,23.224,0.4,4.0
殷图网联,软件开发,3.13,9.702000000000002,16.464000000000002,1.2000000000000002,6.2
麦迪科技,软件开发,48.76,6.889999999999999,23.76,0.8,6.6
石基信息,软件开发,377.72,0.064,14.273999999999996,6.4,6.800000000000001
达实智能,软件开发,74.64,-0.6140000000000001,60.568000000000005,0.8,6.6
志晟信息,软件开发,4.01,16.402,35.218,4.6,6.6
天玛智控,软件开发,112.58,30.68,47.115,4.6,7.8
奇安信-U,软件开发,349.92,-9.772,27.97,7.0,7.4
任子行,软件开发,40.89,-7.298,44.74,6.4,6.4
熵基科技,软件开发,61.46,17.204,31.32,4.6,6.2
格尔软件,软件开发,31.66,6.69,20.488,5.8,7.8
盛邦安全,软件开发,34.89,28.846,28.876,4.0,5.0
泽宇智能,软件开发,65.41,29.614,43.7,4.6,7.6
路桥信息,软件开发,5.36,18.144,62.278,7.6,6.2
同辉信息,软件开发,5.66,6.476000000000001,44.45,4.6,5.0
中科海讯,软件开发,23.72,7.886000000000001,11.553999999999998,4.6,6.4
北信源,软件开发,71.19,-5.56,27.46,5.2,6.6
英飞拓,软件开发,91.22,-19.958,52.0,1.8000000000000005,5.2
国新健康,软件开发,106.96,-13.301999999999998,20.922000000000004,4.6,8.2
中控技术,软件开发,436.66,20.676,59.48199999999999,7.0,11.0
永信至诚,软件开发,49.31,7.696000000000001,27.328,5.8,6.6
麒麟信安,软件开发,94.33,39.544,41.964,4.0,6.6
柏楚电子,软件开发,335.57,25.774,7.516,6.4,5.6000000000000005
福昕软件,软件开发,90.37,10.414,16.857999999999997,5.8,6.6000000000000005
金现代,软件开发,37.72,8.918000000000001,9.344,0.4,5.8
迪普科技,软件开发,106.04,14.504,17.908,4.6,11.0
纬德信息,软件开发,18.33,35.588,17.368000000000002,4.6,6.800000000000001
*ST左江,软件开发,287.33,11.25,14.24,5.8,6.4
中科通达,软件开发,16.06,7.237999999999999,46.11,5.2,6.0
万兴科技,软件开发,127.83,10.232,29.176,0.8,4.0
东方通,软件开发,111.25,8.9,20.506,8.8,5.0
科创信息,软件开发,30.67,6.848000000000001,36.014,5.2,8.8
科达自控,软件开发,8.66,11.43,32.386,5.2,6.6
网达软件,软件开发,37.22,4.354000000000001,12.906,5.8,6.800000000000001
安恒信息,软件开发,132.15,6.306,36.3,7.0,7.2
国源科技,软件开发,5.47,3.4160000000000004,9.648,4.6,6.0
鼎捷软件,软件开发,75.21,7.383999999999999,37.19,5.8,6.4
延华智能,软件开发,28.27,-18.25,55.6,1.2000000000000002,1.8000000000000005
天源迪科,软件开发,47.7,3.496,41.638,5.8,8.4
广道数字,软件开发,9.07,14.966000000000005,12.96,4.0,3.6
远光软件,软件开发,128.78,10.14,13.022,6.4,11.0
山石网科,软件开发,37.27,8.112,28.004,2.4000000000000004,8.2
广联达,软件开发,530.93,11.142,39.448,6.4,8.2
佳缘科技,软件开发,47.86,26.496,30.1,1.8000000000000005,5.2
山大地纬,软件开发,56.76,9.002,24.384000000000004,5.8,9.0
友车科技,软件开发,42.11,21.258000000000003,32.826,5.8,7.800000000000001
科大国创,软件开发,51.73,4.604,49.674,5.8,7.2
唐源电气,软件开发,22.79,17.189999999999998,25.718,4.6,7.6
天融信,软件开发,116.0,3.902,17.848000000000003,7.6,5.8
格灵深瞳,软件开发,56.3,-49.206,17.082,1.6,4.0
凡拓数创,软件开发,41.92,12.94,41.35,4.0,4.0
博思软件,软件开发,126.4,14.539999999999996,28.978,7.6,8.0
三六零,软件开发,847.44,9.126,16.81,1.2000000000000002,5.6000000000000005
创业慧康,软件开发,109.37,8.674,21.828,7.6,10.6
理工能科,软件开发,35.49,7.268000000000001,15.686000000000002,4.6,6.800000000000001
金橙子,软件开发,32.87,19.28,11.02,4.6,6.2
天润科技,软件开发,4.7,22.91,51.386,5.8,6.4
众诚科技,软件开发,5.78,21.476,48.452,1.2000000000000002,6.0
美亚柏科,软件开发,151.7,9.62,27.242,1.2000000000000002,7.6
软通动力,软件开发,231.28,20.466,53.09400000000001,4.0,7.2
信息发展,软件开发,49.82,-47.3,71.69399999999999,1.2000000000000002,7.8
信安世纪,软件开发,55.39,24.238,24.08,6.4,5.2
乐创技术,软件开发,4.86,22.802,21.854,4.6,5.2
思维列控,软件开发,63.86,6.134,8.398,2.2,6.2
数字认证,软件开发,85.94,14.134,45.93,5.2,7.6
安博通,软件开发,26.26,10.692,12.442000000000002,5.8,5.6000000000000005
品高股份,软件开发,24.19,11.392,42.892,4.6,5.2
恒华科技,软件开发,41.99,5.358,21.568,1.6,4.6
川大智胜,软件开发,31.25,2.068,16.168,4.6,3.0000000000000004
云天励飞-U,软件开发,201.01,-98.44,42.762,4.0,7.4
汉鑫科技,软件开发,7.27,20.376,46.2,4.6,6.0
思特奇,软件开发,31.14,8.453999999999999,45.774,5.8,6.4
四维图新,软件开发,266.07,1.154,15.058000000000002,7.0,7.2
高新兴,软件开发,62.91,-9.63,40.402,5.8,6.2
ST中安,软件开发,65.57,-85.994,98.094,5.2,6.800000000000001
中科江南,软件开发,133.2,27.834000000000003,51.48199999999999,5.2,9.0
多伦科技,软件开发,49.12,3.476,34.14399999999999,6.4,5.0
海量数据,软件开发,56.12,5.644,24.7,6.4,6.000000000000001
拓尔思,软件开发,174.17,8.468,27.84,0.8,9.4
云赛智联,软件开发,175.75,5.755999999999999,29.894,6.4,5.8
普联软件,软件开发,55.94,17.82,21.048,4.4,6.2
工大科雅,软件开发,28.16,15.012,25.366,4.6,6.4
数字人,软件开发,10.02,13.139999999999995,8.65,4.0,5.2
品茗科技,软件开发,19.21,25.612,19.784,4.6,7.0
华如科技,软件开发,54.41,14.614,19.36,5.8,7.4
亚华电子,软件开发,34.83,24.902,34.514,4.6,6.0
ST有棵树,软件开发,12.33,-64.124,48.96,0.4,6.6000000000000005
凯瑞德,软件开发,24.08,-167.975,92.228,4.6,5.0
杰创智能,软件开发,30.82,18.578,46.334,4.0,6.2
宝兰德,软件开发,27.32,11.954,5.582,1.2000000000000002,5.8
中孚信息,软件开发,48.76,6.587999999999999,25.264000000000003,5.8,7.6
绿盟科技,软件开发,96.7,6.408,21.078,7.6,6.4
南天信息,软件开发,69.8,4.78,57.86,5.8,8.8
捷安高科,软件开发,21.85,15.306,22.31,1.6,7.0
新致软件,软件开发,54.45,10.028,42.748000000000005,4.0,4.4
盈建科,软件开发,22.8,22.67,11.618,4.6,7.4
熙菱信息,软件开发,22.88,-15.344000000000005,58.36600000000001,5.8,6.000000000000001
华平股份,软件开发,23.21,-0.9539999999999996,28.218,7.6,5.8
方直科技,软件开发,27.47,3.84,3.9739999999999993,1.2000000000000002,5.4
龙软科技,软件开发,33.21,16.726,17.044,4.0,6.6
丝路视觉,软件开发,26.95,8.978,49.866,7.6,4.800000000000001
汉王科技,软件开发,60.7,2.404,22.31,7.0,11.2
能科科技,软件开发,71.47,8.568000000000001,20.776000000000003,5.2,5.2
中望软件,软件开发,176.25,23.896000000000004,21.538,5.8,6.2
和达科技,软件开发,18.7,15.388,29.952,5.8,6.2
恒锋信息,软件开发,23.78,9.994,46.778,4.0,5.8
观想科技,软件开发,33.83,39.816,22.368,4.0,6.000000000000001
卓朗科技,软件开发,199.91,-41.946666666666665,88.85600000000002,2.0,6.6
创意信息,软件开发,71.63,-10.286,40.74400000000001,5.2,6.000000000000001
北路智控,软件开发,57.91,41.332,46.928,5.2,6.6
新点软件,软件开发,154.01,36.85,45.096,5.8,7.2
星环科技-U,软件开发,119.27,-44.42,21.774,4.6,5.8
华大九天,软件开发,580.68,13.976000000000004,28.392,8.2,10.4
拓维信息,软件开发,230.96,-14.222,26.132000000000005,5.2,10.0
通行宝,软件开发,92.31,35.658,73.572,5.2,9.0
诚迈科技,软件开发,86.49,6.196,29.49,7.0,5.2
立方数科,软件开发,37.15,-33.916000000000004,47.44199999999999,4.0,5.6000000000000005
亚信安全,软件开发,77.16,20.616000000000003,44.112,5.2,10.2
超图软件,软件开发,108.41,6.2940000000000005,34.498000000000005,6.4,6.2
天亿马,软件开发,20.05,17.413999999999998,29.592,0.8,6.2
万集科技,软件开发,42.18,21.42,29.476,0.8,6.6000000000000005
概伦电子,软件开发,111.05,37.334,20.018,2.0,6.000000000000001
佳发教育,软件开发,56.73,15.455999999999998,18.19,1.6,6.0
同有科技,软件开发,65.99,0.866,17.736,5.8,5.8
国能日新,软件开发,67.82,27.802,38.458000000000006,1.6,6.800000000000001
通达海,软件开发,38.65,37.9,46.158,5.2,6.800000000000001
泛微网络,软件开发,182.16,17.332,49.212,5.8,7.6
三维天地,软件开发,28.76,27.282,28.242,4.0,7.2
光庭信息,软件开发,55.39,14.802,12.398,1.2000000000000002,7.0
步 步 高,商业百货,51.49,-7.839999999999999,70.648,7.6,5.2
中央商场,商业百货,61.04,-12.668,92.424,5.2,6.000000000000001
王府井,商业百货,267.76,7.0760000000000005,46.574,8.8,11.4
宁波中百,商业百货,24.11,19.608,49.964,4.6,8.2
翠微股份,商业百货,87.22,1.6660000000000004,48.702000000000005,4.0,9.4
博士眼镜,商业百货,37.79,12.408,21.798,4.6,7.0
大连友谊,商业百货,21.03,-25.598,69.098,5.2,5.6000000000000005
人人乐,商业百货,75.02,-47.906000000000006,79.04400000000001,1.2000000000000002,8.6
江苏舜天,商业百货,25.04,-0.0839999999999998,51.456,4.6,6.000000000000001
北京人力,商业百货,151.49,-2.845999999999999,27.79,7.6,6.800000000000001
汉商集团,商业百货,37.29,5.902,56.396,4.6,9.0
大商股份,商业百货,57.86,8.788,51.986,6.4,6.000000000000001
茂业商业,商业百货,77.07,11.03,62.976,5.8,7.2
新华百货,商业百货,34.52,4.768,68.382,0.8,2.2
深 赛 格,商业百货,84.95,2.0460000000000003,58.14399999999999,4.0,9.8
海宁皮城,商业百货,67.08,3.658,32.172000000000004,5.2,9.4
浙商中拓,商业百货,61.6,20.682,74.018,6.4,9.0
*ST商城,商业百货,18.2,-188.844,106.734,5.2,5.4
轻纺城,商业百货,66.4,9.97,40.524,5.8,9.2
轻纺城,商业百货,66.4,9.97,40.524,5.8,9.2
美凯龙,商业百货,231.67,6.022,58.64,3.6000000000000005,14.8
国光连锁,商业百货,60.36,10.742,54.566,4.0,6.4
合肥百货,商业百货,45.47,4.374,58.40400000000001,7.6,6.2
利群股份,商业百货,50.38,2.2019999999999995,67.59200000000001,4.6,7.2
天虹股份,商业百货,77.61,7.915999999999999,70.8,1.4,10.0
银座股份,商业百货,33.23,-1.8380000000000003,75.328,5.2,7.6
孩子王,商业百货,125.11,16.444,61.402,1.6,5.8
友阿股份,商业百货,50.19,3.208,53.330000000000005,5.8,7.8
丽人丽妆,商业百货,47.77,14.154,27.1,1.8000000000000005,5.0
爱婴室,商业百货,24.14,12.57,45.69,1.2000000000000002,4.4
杭州解百,商业百货,67.47,9.046,43.50000000000001,5.2,1.8000000000000005
欧亚集团,商业百货,21.48,3.0340000000000003,76.884,4.6,4.800000000000001
居然之家,商业百货,276.01,15.184,56.56,2.2,9.4
小商品城,商业百货,451.5,8.599999999999998,54.45,8.8,10.0
益民集团,商业百货,43.0,1.394,23.004,5.2,6.6
广百股份,商业百货,51.75,4.18,44.468,5.2,6.800000000000001
家家悦,商业百货,87.91,7.562,72.412,7.0,5.6000000000000005
文峰股份,商业百货,52.67,3.918,30.78,5.2,6.4
新世界,商业百货,52.07,1.806,28.26,6.4,6.4
中百集团,商业百货,36.16,0.6779999999999997,66.404,1.2000000000000002,10.2
爱施德,商业百货,97.04,9.48,53.656000000000006,4.6,4.6
武商集团,商业百货,77.98,8.64,61.426,7.6,6.6000000000000005
百大集团,商业百货,36.08,9.156,14.508,5.2,6.800000000000001
东百集团,商业百货,37.93,6.563999999999998,67.944,4.6,4.800000000000001
红旗连锁,商业百货,83.37,14.546,45.938,6.4,10.4
丽尚国潮,商业百货,44.31,18.478,49.798,4.6,7.0
三江购物,商业百货,75.47,4.402,32.966,5.8,8.4
徐家汇,商业百货,45.57,5.832000000000001,16.752,4.0,7.6
重庆百货,商业百货,144.44,15.957999999999998,61.63,7.0,10.0
上海九百,商业百货,29.14,6.104,8.392,5.8,4.4
汇嘉时代,商业百货,32.46,0.1699999999999999,66.95200000000001,0.4,7.2
华联股份,商业百货,58.03,-0.764,40.164,5.8,5.4
南京新百,商业百货,115.5,4.0200000000000005,31.37,5.2,8.600000000000001
南宁百货,商业百货,24.46,-4.936,48.776,5.8,7.0
