name,gender,age,education
邓家明,男,54,博士
王静,女,45,本科
赵玲飞,女,38,大专
李丽娟,女,48,大专
陈志杰,男,62,博士
唐娟,女,57,本科
侯新军,男,43,大专
汤力,男,48,大专
方仕军,男,38,本科
陈玮钰,女,33,硕士
夏群波,女,39,本科
石春和,男,57,硕士
刘芳兰,女,38,本科
朱丹萍,女,,本科
曾云石,男,44,本科
陈潮先,男,44,本科
陈丽玉,女,41,硕士
陈和先,男,42,硕士
计乐宇,男,56,初中
刘胤宏,男,46,硕士
范晋静,女,42,本科
赖鹏臻,男,31,大专
计贻柳,男,59,专科学历
傅克祥,男,37,大专
张德林,男,41,本科
杜国彬,男,43,硕士
夏有庆,男,47,本科
黄敏,男,37,本科
马利军,男,44,博士
宁欢,男,43,硕士
宁健,男,42,大专
付芷依,女,28,硕士
李兴舫,男,54,硕士
卢和忠,男,55,本科
马楠,女,48,本科
魏志勇,男,50,硕士
袁雄亮,男,41,本科
张富涵,男,30,本科
袁友军,男,56,博士
夏艳华,女,42,本科
曾建美,女,43,本科
张岚,女,36,本科
谢从雄,男,59,本科
刘昊,男,47,本科
匡翠思,男,45,本科
赵超峰,男,44,硕士
吴日诚,男,30,本科
邓伟,男,55,本科
刘旭,男,52,大专
郭修根,男,42,本科
蔺政,男,40,硕士
刘蕾,女,44,本科
郭继军,男,49,本科
延新杰,男,41,本科
周德洪,男,34,博士
韩文彬,男,37,本科
谭群智,男,44,硕士
刘昱,男,30,大专
沈新芳,男,66,大专
沈晓宇,男,41,大专
丁勇,男,43,大专
许国帅,男,38,本科
吴红星,男,46,大专
李艳军,男,46,本科
戴兴根,男,63,大专
吴旭华,男,35,本科
陈泉强,男,36,本科
李峰,男,37,大专
吴月娟,女,43,大专
翁鑫怡,女,28,硕士
罗正英,女,66,本科
杨利群,女,51,大专
姚伟,男,40,本科
吴燕燕,女,40,本科
杨云,女,43,本科
周洪亮,男,48,
邱添明,男,38,硕士
李小宁,男,61,本科
房胜云,女,54,高中
韩双,女,37,硕士
郭晓丹,女,46,硕士
何业军,男,54,博士
王剑,男,46,大专
董明钢,男,48,本科
彭浩,男,56,本科
虞成城,男,59,硕士
张驰,男,42,本科
杜宝利,男,48,本科
吴会林,男,55,博士
单莉莉,女,48,硕士
毛大栋,男,50,本科
李敢,男,56,本科
卢信,男,36,本科
周进军,男,41,大学学历
高敏,女,42,本科
宋喆,男,35,博士
刘辛男,男,42,硕士
方华,男,44,硕士
叶伟飞,男,44,硕士
曾庆文,男,42,硕士
张成旺,男,34,大学学历
江柯,女,45,
毛宇丰,男,63,大学学历
胡永健,男,61,博士
高智,男,41,大学学历
陈龙光,男,38,大学学历
梁展毅,男,34,
钱新栋,男,55,本科
顾华林,男,55,硕士
蒋艳,女,46,硕士
刘观庆,男,41,硕士
江卫东,男,55,本科
麦满权,男,54,博士
樊理,男,33,硕士
马红漫,男,47,博士
林其旭,男,36,硕士
李楠,男,40,博士
顾苏晓,女,42,本科
顾良清,男,59,本科
伍仲乾,男,65,大专
李政,男,41,博士
梁韵湘,女,43,博士
欧阳毅刚,男,45,大专
周松华,男,51,本科
吴锦图,男,53,本科
黄鹏,男,39,本科
龚伟泉,男,53,硕士
夏和生,男,51,博士
张强,男,48,本科
王欢平,男,48,大专
刘贤明,男,47,大专
肖燕,女,41,大学学历
黄军,男,44,中专
张志刚,男,43,中专
吴国忠,男,45,中专
卜树仁,男,51,大专
陈宏亮,男,42,博士
高倩,女,42,硕士
张莉,女,35,硕士
谢建良,男,43,大专
金喻,女,31,大专
诸雪军,男,43,中专
曾芳勤,女,58,硕士
贾双谊,男,45,本科
郭瑞,男,40,硕士
谭军,男,50,本科
黄金荣,女,43,本科
李东方,男,60,博士
刘健成,男,68,博士
李学华,男,45,本科
刘建锋,男,39,本科
范伟,男,38,本科
王涛,男,39,硕士
张治宇,男,47,硕士
刘远贵,男,45,本科
乔敏洋,女,43,硕士
石庆,男,49,硕士
钟景维,男,48,本科
赵仁英,女,47,硕士
林国辉,男,49,博士
马保军,男,44,本科
张妙琼,女,31,本科
曾凡灵,男,40,本科
陈美华,女,32,本科
陈粮,男,47,硕士
周海昌,男,75,硕士
何伟成,男,52,本科
郑崖民,男,53,本科
谢守华,男,49,本科
陈纹钦,男,49,硕士
王婕,女,31,硕士
谭光荣,男,60,博士
杨流江,男,37,本科
彭静,女,48,专科学历
唐周波,女,51,专科学历
肖庆,男,54,本科
王明喜,男,61,本科
黄逸超,女,36,硕士
张志俊,男,50,本科
邬均文,男,48,本科
王立成,男,49,本科
游明东,男,44,中专
杨剑,男,43,硕士
马黎达,男,57,硕士
刘永宝,男,60,硕士
周健,男,64,本科
谈春燕,女,47,本科
陈攀,女,40,本科
吴晓宁,男,65,本科
唐源,男,48,硕士
陈曲,男,55,本科
朱光福,男,54,本科
陈钰,男,52,本科
叶露,女,67,本科
HAN WU(吴憾),男,38,本科
孟祥萌,女,41,本科
张文丽,女,62,本科
程文龙,男,54,博士
张慕仁,男,64,本科
袁靖,男,59,本科
贾万明,男,49,本科
杨小帆,女,40,本科
SHU WU(吴曙),女,43,硕士
马飞,男,55,硕士
相福亮,男,45,本科
石为民,男,53,硕士
刘毅,男,45,硕士
王燕,女,43,硕士
马军,男,58,大专
邱焕文,男,51,本科
黄洪俊,男,48,硕士
吴学斌,男,52,博士
胡婷,女,39,本科
项盼,女,29,本科
王勇,男,35,大专
王林娜,女,35,硕士
赵战兵,男,55,高中
HUANG JUAN(黄娟),女,60,硕士
杨文华,男,40,本科
石刘建,男,44,大专
陈华辉,男,56,大专
陈景淼,男,44,本科
赵俊达,男,32,大学学历
王伟,男,61,硕士
付良俊,男,46,本科
朱加理,男,60,高中
薄录红,男,43,本科
邱扬,男,34,硕士
邱建民,男,61,大专
肖春华,女,49,大专
蓝裕平,男,60,硕士
王媛,女,54,硕士
王海,男,33,本科
陈骏德,男,53,硕士
梁赤,男,65,本科
霍柱东,男,47,本科
彭国静,女,40,本科
陈伟,男,41,本科
肖铿,男,51,硕士
顾洁,女,76,大专
顾军农,女,52,大专
晏小林,男,59,大专
周正国,男,55,本科
周明亮,男,57,本科
伍春霞,女,56,本科
陈为,男,65,博士
柳愈,女,43,硕士
孙汉兵,男,50,大专
李道义,男,47,大专
胡庆周,男,55,硕士
刘丛巍,男,46,本科
鲍伟岩,男,44,硕士
李昊,男,37,硕士
许鲁光,男,59,硕士
江丽娟,女,37,本科
任杰,男,58,本科
吕玉红,女,58,本科
莫丽娟,女,42,本科
廖华,女,,本科
杨松,男,49,大专
陈涛,男,57,硕士
史立庆,男,51,硕士
陈立武,男,48,本科
吕家龙,男,49,本科
杨莹,女,42,本科
柴亚伟,男,47,硕士
陈丹东,男,52,本科
楚文,男,37,本科
欧阳典勇,男,52,硕士
刘燕,女,46,高中
吴文娟,女,50,本科
张忠良,男,57,硕士
陈松杰,男,51,硕士
陆君,女,55,硕士
曹军,男,49,本科
张旗升,男,49,硕士
唐杰,男,50,专科学历
卢宜红,男,47,本科
张红曼,女,47,硕士
王佩龙,男,59,硕士
杨兆龙,男,55,本科
张瑞琪,女,32,本科
孙健敏,男,62,博士
麻斌怀,男,58,本科
范百先,男,62,本科
邓玉泉,男,64,本科
邓可,男,38,硕士
张卫国,男,53,硕士
肖民,男,48,中专
吴树,男,38,本科
谢张,男,45,本科
阮锋,男,77,博士
胡加娥,女,45,硕士
花边英,女,43,本科
孙坤兰,男,46,大专
王彩萍,女,51,硕士
竺兆江,男,50,硕士
杨宏,女,54,大专
雷伟国,男,42,本科
张祺,男,45,本科
严孟,男,43,本科
哈乐,男,44,硕士
阿里夫,男,43,本科
肖明,男,49,硕士
叶伟强,男,46,本科
曾春,男,43,硕士
杨正洪,男,48,博士
宋英男,男,48,本科
王海滨,男,40,本科
周炎福,男,54,硕士
肖永辉,男,54,大专
王浩涛,男,60,硕士
顾永德,男,58,硕士
潘晓平,男,57,本科
楚长征,男,44,本科
聂锋,男,58,硕士
余冠敏,男,41,双本科
张欣,女,41,硕士
宋成展,男,53,博士
施伟力,男,69,大专
李巍,男,45,硕士
高峰,男,44,博士
石颖,男,41,硕士
成水英,女,44,本科
康甜桂,男,43,本科
汪军,男,55,硕士
黄祖好,男,54,本科
路明,男,44,大专
毕旺秋,男,49,大专
方桦,男,42,硕士
孙妮娟,女,39,硕士
林樟芬,女,38,硕士
潘卫明,男,53,大专
潘靓,女,51,大专
项颖,男,55,博士
周军,男,45,本科
黎松林,男,40,大专
郑吕艳,女,44,大专
梁嘉宜,女,39,大专
朱坤华,男,55,
温巧夫,男,50,博士
黄刚,男,49,硕士
俞斌,男,41,博士
陈忠琪,男,41,硕士
朱旭东,男,58,大专
张耀平,男,65,博士
陈荣盛,男,40,博士
金昆,男,55,大学学历
周荃,女,40,大专
杨品文,男,33,硕士
张立品,男,59,本科
鞠万金,男,51,大专
何正,男,40,本科
李战功,男,49,本科
汪兆华,男,50,本科
辛广斌,男,39,本科
张礼扬,男,32,硕士
戚思明,男,55,本科
李茁英,女,49,硕士
胡宗波,男,47,博士
何世平,男,46,大专
谢光元,男,51,本科
廖石波,男,47,大专
黄立新,男,55,硕士
苏电礼,男,54,本科
李安洲,男,56,大专
杨旭东,男,48,硕士
王冬雪,女,32,硕士
汪学文,男,56,硕士
吴荣斌,男,59,博士
吴壮志,男,54,博士
许江涛,男,48,博士
李文昌,男,51,博士
熊建荣,女,50,本科
李宇,男,53,硕士
邵志燊,女,39,硕士
王艳飞,男,41,硕士
袁志毅,男,50,硕士
杜丽英,女,44,本科
李欢,男,33,本科
陈晓敏,男,50,硕士
方友平,男,50,硕士
解雅媛,女,39,硕士
谭才年,男,59,硕士
翁荣荣,女,46,中专
沈健,男,56,硕士
任军平,男,39,大专
张启胜,男,49,大专
谢蔓华,女,63,中专
耿四化,男,49,硕士
潘文俊,男,44,本科
甘杏,女,39,本科
易洲,男,43,大专
吴春兰,女,39,本科
陈礼平,男,42,本科
林坤煌,男,60,本科
陈亚伟,女,37,本科
胡琦,男,48,博士
李平,男,50,硕士
胡志宇,男,38,本科
刘建飞,男,40,大专
时昌文,男,39,本科
瞿亚能,男,35,本科
邹伟民,男,54,硕士
刘赛平,男,48,中专
顾金泉,男,44,大专
李爱芹,女,46,大专
张清,男,43,本科
陈桂松,男,39,本科
陈桂林,男,46,大专
许小丽,女,41,大专
李静,女,45,本科
何琴,女,32,本科
刘林,女,44,大专
徐壮,男,34,本科
梁国正,男,62,博士
姜磊,男,41,本科
刘园,男,38,中专
郭冬梅,女,37,大专
张玉兵,男,51,大专
杨锦刚,男,34,本科
朱新爱,女,56,本科
方培喜,男,47,硕士
朱小海,男,49,硕士
吴杰,男,43,硕士
方思婷,女,36,本科
马永华,男,68,专科学历
张智英,男,45,硕士
汤震宇,男,55,博士
奚明,男,66,
方培育,男,38,
朱尚辉,男,40,高中
杨小康,男,55,中专
马增龙,男,46,硕士
王辉,男,46,硕士
马英,女,45,硕士
李海全,男,44,专科学历
张京涛,男,57,专科学历
冯泽辉,男,61,本科
李建伟,男,50,本科
唐都远,男,45,本科
吴永红,男,45,专科学历
何健雄,男,46,专科学历
姚新安,男,51,专科学历
周庚申,男,56,硕士
郑国荣,男,65,硕士
周剑,男,51,硕士
于化荣,男,58,本科
莫尚云,男,57,硕士
刘燕武,男,,
钟彦,女,40,大学学历
白俊江,男,,大学学历
陈朱江,男,56,硕士
崔志勇,男,,大学学历
才淦,女,51,硕士
欧阳正良,男,52,大专
方芙蓉,女,39,本科
赵宝发,男,50,本科
兰美华,女,39,本科
付丽萍,女,43,本科
王茂祺,男,47,博士
李鹏志,男,54,博士
韦永校,男,40,本科
苟兴荣,女,45,高中
罗利英,女,44,本科
陈海刚,男,52,本科
尹会然,男,44,硕士
邵振康,男,40,本科
柳中义,男,49,硕士
王逸,男,47,硕士
付琪,男,44,本科
梅献中,男,54,硕士
吴玉辉,男,39,本科
赵建,男,37,大专
院钢柱,男,49,大专
戴明,男,55,本科
戴军,男,59,本科
夏天,男,49,大专
孔成君,男,42,大专
许收割,男,38,硕士
徐荣明,男,46,硕士
陈立荣,男,52,大专
鲍灿,男,39,本科
王伟,男,47,博士
葛德生,男,50,本科
梅春林,男,53,大专
阳永,女,36,大专
刘伟,男,38,高中
林松华,男,51,本科
杨明,男,43,本科
林先锋,男,46,本科
胡海荣,男,53,大专
吴凯庭,男,54,本科
吴雪芬,女,44,本科
李金苗,男,46,硕士
林志扬,男,67,博士
王宪榕,女,71,大专
钟扬贵,男,48,本科
陈永新,男,48,本科
赵超强,男,38,本科
黄晖,男,53,硕士
邱武,男,55,大专
何永华,男,44,大专
左贵明,男,50,硕士
曾子路,男,45,本科
傅华良,男,44,大专
王天生,男,51,大专
罗炯波,男,37,本科
刘碧龙,男,53,博士
胡钪,女,37,本科
杨珍,女,34,本科
唐振华,男,38,大专
吴中家,男,55,本科
赵晓群,女,69,大专
郑杰,男,61,硕士
崔真洙,男,58,本科
陈铮,女,42,硕士
康凯,男,41,硕士
赵伟刚,男,43,硕士
曾江虹,女,54,硕士
赵辉,男,54,硕士
李雄伟,男,44,硕士
吴惠莉,女,53,大专
李花香,女,41,本科
冯执根,男,51,大专
徐金根,男,54,大专
TAN CHAI HAU,男,49,硕士
骆红震,男,47,本科
刘元亮,男,48,本科
朱戴兵,男,43,硕士
王树林,男,59,博士
许金道,男,55,博士
瞿海娟,女,40,本科
范玉琴,女,45,本科
喻学峰,女,44,大专
付美,女,43,本科
黄雪林,男,47,硕士
黄福林,男,42,本科
潘浩,男,38,本科
钟勇光,男,49,本科
王俊胜,男,53,硕士
杨旭迎,男,55,硕士
苏文荣,男,59,硕士
赵连军,男,48,硕士
伍建华,男,54,大专
李雪飞,男,42,高中
孙细平,男,43,高中
HONGBO YAO,男,59,大专
JUNJIE MICHAEL YAO,男,32,硕士
姚宏远,男,52,本科
陈焕新,男,60,本科
HUIFANG CHEN,女,59,硕士
张小康,男,53,硕士
曾婷婷,女,41,硕士
陈伟洪,男,40,中专
李华彬,男,51,初中
聂亚莉,女,41,大专
陈丹红,女,54,本科
许惠钧,男,66,高中
王曾,女,45,本科
许雅筑,女,34,本科
洪水锦,女,66,高中
尤洞察,男,36,硕士
刘琼,男,49,硕士
贺玉良,男,42,大专
陈秀平,女,39,本科
郑秋英,女,38,本科
陈君,女,48,大专
张学政,男,48,硕士
高岩,男,52,硕士
张秋红,女,51,大学学历
高雨,女,38,博士
商小刚,男,43,大学学历
肖学兵,男,47,大学学历
周美灵,女,42,大专
曾海成,男,41,本科
吴加维,男,51,
杨依明,男,51,硕士
陈丹华,女,41,本科
张国书,男,47,
曹晴,男,39,硕士
陈奕纯,女,53,
吴雄仰,男,28,
柯东洲,男,36,硕士
康立,女,50,博士
吴婉霞,女,34,本科
赖晓霞,女,27,大专
刘月燕,女,40,大专
李明辉,男,41,本科
王春生,男,48,本科
吕莉,女,47,本科
林磊,男,44,本科
贾志江,男,44,本科
马玉燕,女,36,本科
苗延桥,男,50,硕士
赵鹤鸣,男,66,本科
李国昊,男,48,博士
卞绣花,女,40,大专
顾静,女,41,本科
苗言魁,男,32,本科
沈丽君,女,34,本科
蔡金铸,男,60,中专
丘守庆,男,54,本科
陈劲锋,男,44,大专
刘剑,男,41,双本科
邓宏华,男,47,大专
山江林,男,54,中专
张勇涛,男,59,硕士
潘秀玲,女,58,硕士
谢荣华,男,55,本科
肖文松,男,56,硕士
张虹艺,女,26,本科
陈育宣,男,57,硕士
李瑛,男,51,本科
聂成文,男,49,硕士
王新坤,男,48,硕士
尹绪引,男,40,大专
张自然,男,44,大专
高云龙,男,47,硕士
王国良,男,56,本科
卢睿,男,43,硕士
邓莉莉,女,40,本科
陈锋,男,42,大专
练免免,女,40,大专
李志伟,男,43,博士
姜滨,男,57,硕士
李友波,男,46,本科
段会禄,男,47,本科
饶轶,男,40,博士
于大超,男,45,本科
蒋洪寨,男,53,大专
刘春发,男,47,本科
高晓光,男,47,硕士
刘耀诚,男,50,博士
徐大朋,男,39,硕士
姜付秀,男,54,博士
冯蓬勃,男,55,本科
徐小凤,女,46,本科
魏文滨,男,45,本科
李永志,男,45,硕士
杜兰贞,男,48,本科
杨韬,男,43,硕士
陈仁强,男,39,硕士
陈富贵,男,57,硕士
吴智飞,男,48,本科
陈勇,男,49,本科
吴腾韬,男,37,本科
李孟尧,男,60,硕士
林丰,男,60,硕士
温春旺,男,59,大专
林润昕,女,35,硕士
谢可杨,女,36,本科
林君毅,女,39,本科
阳萌,男,41,硕士
张山峰,男,41,硕士
熊康,男,43,本科
祝芳浩,男,48,硕士
张希,男,41,本科
邓海峰,男,48,硕士
李国强,男,45,博士
杨婷,女,27,本科
刘枚清,女,28,本科
曾旖,女,30,硕士
王洋,男,40,硕士
周开琪,男,42,硕士
王毅然,男,43,硕士
黄正聪,男,56,本科
于伟,女,45,硕士
杨铭,男,37,博士
费威,男,39,硕士
黄继武,男,61,博士
张丽香,女,41,本科
林伟畴,男,48,本科
陈辉,男,38,大专
胡隽鹏,男,46,硕士
胡利华,男,51,硕士
李清平,男,45,大专
付华荣,男,47,本科
邓瑞文,女,43,硕士
王海源,男,45,硕士
彭成效,男,45,本科
吴玄,男,42,本科
张真红,女,48,本科
李东平,男,47,大专
李军印,男,53,本科
汤玉敏,女,40,大专
贺利松,女,34,本科
朱琴,女,39,本科
吴宝玉,男,56,硕士
吴宗圣,男,56,硕士
姜永权,男,58,博士
金耀青,男,62,大专
谭炳元,男,50,大专
吴宝发,男,61,
白国昌,男,47,大专
张卫东,男,52,博士
代丽,女,60,大专
董新义,男,47,博士
谢巍,男,49,博士
田雷,男,49,本科
蒋晓敏,女,44,本科
熊德民,男,44,本科
赵佰谦,男,39,大专
袁静,女,54,本科
吴永忠,男,54,大专
董作田,男,40,本科
郭瑞卿,男,37,硕士
龚燕南,女,44,大专
彭琳霞,女,41,本科
曹友强,男,47,硕士
荣志坚,男,60,本科
陆勇,男,50,硕士
赵中武,男,53,大专
刘刚桥,男,43,本科
陈满香,女,48,本科
荆世平,男,54,硕士
荆天平,男,52,高中
荆京平,女,56,博士
夏琛,女,46,硕士
齐军,男,43,专科学历
荆江,男,46,硕士
许瑚益,男,56,本科
吴之星,男,46,本科
陈荆怡,女,30,硕士
朱小华,女,46,本科
于国庆,男,49,硕士
何蔚宏,女,55,大学学历
王涛,男,49,大学学历
黄淮明,男,44,本科
薛剑,男,43,专科学历
邹兵,男,47,专科学历
周群飞,女,53,大专
郑俊龙,男,51,大专
饶桥兵,男,53,大专
江南,男,48,硕士
蔡新锋,男,48,本科
刘曙光,男,50,硕士
陈小群,男,42,本科
陈运华,男,36,本科
万炜,女,51,博士
刘岳,男,49,硕士
彭叠峰,男,38,博士
旷洪峰,男,60,大专
唐军,男,45,本科
周新益,女,53,高中
李屹,男,53,博士
张伟,男,48,博士
王英霞,女,41,本科
陈雅莎,女,33,硕士
宁向东,男,58,博士
高丽晶,女,43,本科
孙红灯,男,42,硕士
王妍云,女,46,本科
陈静,女,53,大专
肖凌,男,46,大专
钟红兵,男,44,硕士
李想,男,39,硕士
黄旺辉,男,43,大专
刘沛然,女,26,硕士
褚青松,男,48,大专
王爽,女,36,本科
来梦永,男,38,本科
张景忠,男,58,大专
胡俊强,男,56,大专
何毅,男,48,本科
彭昌华,男,53,本科
周宾,男,54,本科
吴彩民,男,51,大学学历
陈景春,男,49,硕士
黄卫,男,51,本科
郭伟,男,59,硕士
邢连超,男,52,硕士
黄志宇,男,41,硕士
范建敏,男,60,本科
王仁杰,男,35,本科
肖学东,男,53,本科
徐立华,男,60,硕士
张樟铉,男,58,硕士
刘方明,男,58,本科
方孝生,男,50,本科
王海霖,男,42,本科
戴茂余,男,59,博士
马思甜,男,59,硕士
陈一红,女,54,本科
应志芳,男,63,硕士
钱伟琛,男,51,硕士
赵书钦,男,56,硕士
涂建兵,男,51,大专
何刚,男,48,硕士
林建华,男,46,本科
肖奋,男,61,本科
谢玉平,女,50,硕士
肖韵,女,33,硕士
周桂清,男,48,本科
肖晓,男,55,本科
王岩,男,66,硕士
秦伟,男,44,硕士
曾秀清,女,56,本科
王乃奎,男,43,硕士
江念,女,42,硕士
薛革文,男,54,初中
熊先军,男,43,中专
王海斌,男,42,大专
魏晓锋,男,42,中专
陆秋萍,女,55,大专
薛晨辉,男,36,硕士
张振杰,男,45,本科
沈晓华,女,53,本科
王亚,男,41,本科
钱军辉,男,47,博士
杨超,女,38,大专
龙燕,男,43,中专
王海乾,男,39,大专
徐思通,男,40,硕士
史新文,男,42,大专
王琳,男,42,本科
杨传奇,男,41,硕士
李佳霖,男,42,硕士
王士超,男,39,大专
杨青春,男,37,大专
