公司名称,公司代码,高管姓名,高管性别,高管年龄,高管学历,高管薪酬,高管职务
潞安环能,601699,丁东,男,47,硕士,--,监事
潞安环能,601699,李冰江,男,--,本科,--,监事
潞安环能,601699,王玥,女,--,硕士,--,监事
潞安环能,601699,李达,男,42,硕士,--,监事
潞安环能,601699,孙轶敏,男,--,本科,--,职工代表监事
云维股份,600725,蔡大为,男,43,大学学历,42.26万,"董事长,法定代表人,董事"
云维股份,600725,李斌,男,56,硕士,51.79万,"副总经理,董事,董事会秘书"
云维股份,600725,艾海峰,男,43,硕士,0.000,副总经理
云维股份,600725,杨椿,男,55,硕士,49.54万,副总经理
云维股份,600725,滕卫恒,男,41,硕士,0.000,董事
云维股份,600725,赵婷,女,42,硕士,0.000,董事
云维股份,600725,王青燕,女,45,本科,0.000,董事
云维股份,600725,叶明,男,59,硕士,6.750万,独立董事
云维股份,600725,施谦,男,41,硕士,6.750万,独立董事
云维股份,600725,王军,男,52,本科,6.750万,独立董事
云维股份,600725,李春艳,女,48,大学学历,0.000,"监事会主席,监事"
云维股份,600725,杨雪飞,男,48,硕士,--,监事
云维股份,600725,徐团美,女,42,本科,22.73万,职工监事
云维股份,600725,唐江萍,女,50,硕士,42.81万,财务负责人
苏能股份,600925,冯兴振,男,58,硕士,--,"董事长,法定代表人,董事"
苏能股份,600925,顾士亮,男,61,硕士,94.78万,"总经理,董事"
苏能股份,600925,石炳华,男,59,本科,--,"副董事长,董事"
苏能股份,600925,朱涛,男,44,本科,50.64万,"副总经理,董事会秘书"
苏能股份,600925,王志强,男,53,本科,60.90万,副总经理
苏能股份,600925,施兴程,男,57,本科,--,董事
苏能股份,600925,赵海慧,男,48,硕士,--,董事
苏能股份,600925,陈清华,男,51,硕士,--,董事
苏能股份,600925,李大怀,男,59,本科,--,董事
苏能股份,600925,陶明房,男,48,本科,53.14万,职工董事
苏能股份,600925,郭中华,男,51,硕士,--,独立董事
苏能股份,600925,王后海,男,56,本科,8.330万,独立董事
苏能股份,600925,侯晓红,女,58,硕士,8.330万,独立董事
苏能股份,600925,吴梦云,女,48,博士,8.330万,独立董事
苏能股份,600925,陈宁,男,49,本科,--,"监事会主席,监事"
苏能股份,600925,庄建伟,男,46,硕士,16.32万,监事
苏能股份,600925,邓国新,男,48,硕士,--,监事
苏能股份,600925,张雷,男,43,硕士,80.47万,职工监事
苏能股份,600925,孟庆杭,男,52,硕士,83.03万,职工监事
苏能股份,600925,崔恒文,男,42,本科,58.38万,财务总监
苏能股份,600925,何亚,男,57,本科,52.98万,总工程师
昊华能源,601101,董永站,男,58,本科,133.5万,"董事长,法定代表人,董事"
昊华能源,601101,薛令光,男,52,硕士,116.9万,"总经理,董事"
昊华能源,601101,牛延军,男,50,大学学历,115.1万,副总经理
昊华能源,601101,柴有国,男,47,硕士,55.92万,"副总经理,董事,董事会秘书,总会计师"
昊华能源,601101,张立生,男,48,硕士,11.22万,副总经理
昊华能源,601101,张广山,男,42,硕士,--,"副总经理,总工程师"
昊华能源,601101,赵兵,男,46,硕士,--,董事
昊华能源,601101,李长立,男,55,硕士,--,董事
昊华能源,601101,孙力,男,58,硕士,--,董事
昊华能源,601101,郝红霞,女,53,本科,56.27万,董事
昊华能源,601101,栾华,男,66,硕士,--,独立董事
昊华能源,601101,贺佑国,男,61,硕士,--,独立董事
昊华能源,601101,宋刚,男,46,博士,--,独立董事
昊华能源,601101,张保连,男,61,本科,--,独立董事
昊华能源,601101,谷中和,男,51,硕士,55.64万,"监事会主席,股东代表监事"
昊华能源,601101,秦磊,男,37,硕士,--,监事
昊华能源,601101,薛志宏,男,57,硕士,56.36万,职工监事
昊华能源,601101,杜峰,男,41,硕士,85.01万,首席合规官
大有能源,600403,任春星,男,54,大专,--,"董事长,法定代表人,董事"
大有能源,600403,张林,男,57,硕士,58.87万,"总经理,董事"
大有能源,600403,黄德君,男,--,--,52.91万,副总经理
大有能源,600403,魏向志,男,--,--,55.44万,副总经理
大有能源,600403,杨运峰,男,58,硕士,--,董事
大有能源,600403,杜青炎,男,53,本科,--,董事
大有能源,600403,丁剑,男,52,硕士,--,董事
大有能源,600403,赵少峰,男,52,硕士,--,董事
大有能源,600403,张建强,男,56,硕士,132.6万,董事会秘书
大有能源,600403,曹胜根,男,55,博士,6.990万,独立董事
大有能源,600403,王兆丰,男,60,博士,6.990万,独立董事
大有能源,600403,焦勇,男,47,本科,6.990万,独立董事
大有能源,600403,刘阳,男,43,博士,--,独立董事
大有能源,600403,任贵品,男,54,本科,--,"监事会主席,监事"
大有能源,600403,李俊卿,男,51,本科,47.41万,监事
大有能源,600403,谷奇,男,48,本科,36.73万,监事
大有能源,600403,董志强,男,52,本科,--,监事
大有能源,600403,聂振伟,男,51,硕士,40.43万,监事
大有能源,600403,方晓波,男,41,本科,11.65万,职工监事
大有能源,600403,张志军,男,52,本科,46.86万,职工监事
大有能源,600403,李彦智,男,55,本科,47.12万,职工监事
大有能源,600403,兀帅东,男,--,--,53.04万,总工程师
大有能源,600403,谭洪涛,男,--,--,49.66万,财务总监
晋控煤业,601001,李学慧,男,58,硕士,--,"董事长,法定代表人,董事"
晋控煤业,601001,谷敬煊,男,55,大学学历,56.10万,"总经理,副董事长,董事"
晋控煤业,601001,朱海月,男,56,硕士,62.60万,"副董事长,董事"
晋控煤业,601001,郝智文,男,42,大学学历,52.40万,副总经理
晋控煤业,601001,杨志强,--,45,大学学历,--,董事
晋控煤业,601001,尹济民,男,50,硕士,53.70万,"董事,总会计师"
晋控煤业,601001,张小强,男,51,硕士,--,董事
晋控煤业,601001,马志胜,--,54,大学学历,--,董事
晋控煤业,601001,王磊,--,36,大学学历,--,董事
晋控煤业,601001,张献伟,--,52,大学学历,--,董事
晋控煤业,601001,曹华天,--,51,大学学历,--,董事
晋控煤业,601001,李菊平,女,51,大学学历,52.40万,董事会秘书
晋控煤业,601001,董宪姝,--,59,博士,--,独立董事
晋控煤业,601001,刘啸峰,男,63,硕士,8.000万,独立董事
晋控煤业,601001,李端生,男,66,硕士,--,独立董事
晋控煤业,601001,王丽珠,女,60,硕士,8.000万,独立董事
晋控煤业,601001,高贵军,--,50,博士,--,独立董事
晋控煤业,601001,雷永升,男,47,大学学历,--,"监事会主席,监事"
晋控煤业,601001,黄美军,男,45,硕士,--,监事
晋控煤业,601001,王智君,男,48,大学学历,59.70万,职工监事
晋控煤业,601001,赵志鹏,--,34,大学学历,--,职工监事
晋控煤业,601001,王蕾,女,37,硕士,--,职工监事
晋控煤业,601001,胡锦元,男,53,大学学历,53.70万,总工程师
宝泰隆,601011,焦强,男,32,本科,55.66万,"董事长,法定代表人,董事"
宝泰隆,601011,焦云,男,67,大学学历,121.8万,名誉董事长
宝泰隆,601011,秦怀,男,54,本科,55.55万,"总裁,董事"
宝泰隆,601011,焦岩岩,女,41,大学学历,--,"副董事长,董事"
宝泰隆,601011,常万昌,男,55,大学学历,62.82万,"副总裁,董事,财务总监"
宝泰隆,601011,刘欣,女,42,硕士,20.00万,"副总裁,董事,董事会秘书"
宝泰隆,601011,边兴海,男,50,本科,55.32万,副总裁
宝泰隆,601011,李剑峰,男,50,本科,--,"董事,总工程师"
宝泰隆,601011,于成,男,58,本科,6.000万,独立董事
宝泰隆,601011,杨忠臣,男,65,本科,6.000万,独立董事
宝泰隆,601011,王雪莲,女,52,本科,6.000万,独立董事
宝泰隆,601011,王维舟,男,51,硕士,57.29万,"监事会主席,监事"
宝泰隆,601011,宋淑琴,女,57,专科学历,11.44万,监事
宝泰隆,601011,冯帆,女,32,硕士,21.01万,职工代表监事
宝泰隆,601011,李建国,男,64,大学学历,21.95万,副总工程师
宝泰隆,601011,孙喜忱,男,73,本科,10.03万,副总工程师
辽宁能源,600758,郭洪波,男,55,硕士,0.000,"董事长,法定代表人,董事"
辽宁能源,600758,周明弘,男,55,硕士,60.88万,"总经理,董事"
辽宁能源,600758,任长宏,男,54,本科,63.90万,副总经理
辽宁能源,600758,李秀峰,男,54,本科,54.81万,副总经理
辽宁能源,600758,王振涛,男,49,大学学历,42.28万,副总经理
辽宁能源,600758,李玉龙,男,49,硕士,28.32万,副总经理
辽宁能源,600758,艾俊友,男,53,大学学历,--,副总经理
辽宁能源,600758,李海峰,男,44,博士,--,董事
辽宁能源,600758,王策,男,57,硕士,0.000,董事
辽宁能源,600758,高国勤,男,57,硕士,0.000,董事
辽宁能源,600758,张碧丹,女,50,本科,62.75万,"董事,财务总监"
辽宁能源,600758,韩健,男,41,硕士,58.70万,董事会秘书
辽宁能源,600758,朱震宇,男,62,博士,8.000万,独立董事
辽宁能源,600758,程国彬,男,60,硕士,8.000万,独立董事
辽宁能源,600758,曹锦秋,女,60,博士,6.000万,独立董事
辽宁能源,600758,李飚,男,54,硕士,0.000,"监事会主席,监事"
辽宁能源,600758,赵东辉,男,53,本科,0.000,监事
郑州煤电,600121,余乐峰,男,48,硕士,--,"董事长,法定代表人,董事"
郑州煤电,600121,郭金陵,男,56,本科,40.22万,"总经理,董事"
郑州煤电,600121,于泽阳,男,54,本科,51.74万,"副董事长,非独立董事"
郑州煤电,600121,雷丁轲,男,54,硕士,38.89万,副总经理
郑州煤电,600121,王治峰,男,--,本科,22.92万,副总经理
郑州煤电,600121,陈广金,男,--,硕士,38.32万,副总经理
郑州煤电,600121,刘君,男,54,硕士,68.04万,非独立董事
郑州煤电,600121,张海洋,男,50,硕士,40.40万,非独立董事
郑州煤电,600121,王思鹏,男,60,博士,55.40万,非独立董事
郑州煤电,600121,陈晓燕,女,50,本科,30.22万,董事会秘书
郑州煤电,600121,李曙衢,男,52,硕士,5.000万,独立董事
郑州煤电,600121,周晓东,男,51,博士,5.000万,独立董事
郑州煤电,600121,孙恒有,男,60,博士,5.000万,独立董事
郑州煤电,600121,邹山旺,男,57,本科,40.53万,"监事会主席,股东代表监事"
郑州煤电,600121,杨治国,男,60,本科,49.26万,股东代表监事
郑州煤电,600121,周雪萍,女,44,本科,30.62万,职工代表监事
郑州煤电,600121,张春生,男,54,硕士,20.82万,职工代表监事
郑州煤电,600121,房敬,女,48,本科,16.73万,总会计师
盘江股份,600395,朱家道,男,53,大专,--,"董事长,法定代表人,非独立董事"
盘江股份,600395,杨德金,男,51,本科,--,"总经理,副董事长,董事"
盘江股份,600395,尹翔,男,57,本科,66.52万,副总经理
盘江股份,600395,麻竹林,男,53,本科,66.52万,副总经理
盘江股份,600395,杨世梁,男,59,硕士,--,非独立董事
盘江股份,600395,王爽,男,35,大学学历,--,董事
盘江股份,600395,胡方舟,男,52,硕士,--,董事
盘江股份,600395,何平,男,49,大学学历,--,董事
盘江股份,600395,李焕平,男,36,大学学历,--,董事会秘书
盘江股份,600395,赵敏,女,53,博士,7.140万,独立董事
盘江股份,600395,李学刚,男,58,大学学历,7.140万,独立董事
盘江股份,600395,李守兵,男,51,大学学历,7.140万,独立董事
盘江股份,600395,赖远忠,男,53,本科,--,"监事会主席,非职工代表监事"
盘江股份,600395,刘志来,男,49,本科,--,非职工代表监事
盘江股份,600395,房易霖,女,34,大学学历,--,非职工监事
盘江股份,600395,张丽莉,女,50,本科,--,职工监事
盘江股份,600395,晏定明,男,60,大专,--,职工监事
盘江股份,600395,王明仲,男,44,本科,--,总工程师
盘江股份,600395,刘文学,男,47,大学学历,--,总会计师(财务负责人)
美锦能源,000723,姚锦龙,男,49,硕士,93.20万,"董事长,法定代表人,董事"
美锦能源,000723,姚俊卿,男,57,本科,83.61万,"总经理,董事"
美锦能源,000723,朱庆华,男,61,本科,32.20万,"副总经理,董事,董事会秘书"
美锦能源,000723,姚锦丽,女,41,硕士,32.16万,"副总经理,非独立董事"
美锦能源,000723,姚锦江,男,31,硕士,31.41万,副总经理
美锦能源,000723,姚鹏,男,34,大专,31.92万,副总经理
美锦能源,000723,郑彩霞,女,55,本科,33.24万,"董事,财务总监"
美锦能源,000723,梁钢明,男,54,大专,32.39万,董事
美锦能源,000723,辛茂荀,男,65,本科,10.00万,独立董事
美锦能源,000723,李玉敏,男,65,硕士,10.00万,独立董事
美锦能源,000723,王宝英,男,55,博士,10.00万,独立董事
美锦能源,000723,王丽珠,女,60,硕士,10.00万,"监事会主席,监事"
美锦能源,000723,朱晶晶,女,26,大学学历,10.00万,监事
美锦能源,000723,杨俊琴,女,46,硕士,16.73万,职工监事
美锦能源,000723,周小宏,男,70,大专,32.36万,总工程师
安源煤业,600397,余子兵,男,59,本科,12.70万,"董事长,法定代表人,非独立董事"
安源煤业,600397,金江涛,男,56,硕士,52.82万,"总经理,非独立董事"
安源煤业,600397,刘珣,男,57,本科,48.16万,"副董事长,非独立董事"
安源煤业,600397,涂学良,男,59,硕士,45.84万,副总经理
安源煤业,600397,李圣德,男,59,本科,47.03万,副总经理
安源煤业,600397,付贵平,男,59,本科,48.57万,副总经理
安源煤业,600397,李春发,男,60,本科,43.66万,非独立董事
安源煤业,600397,张保泉,男,44,硕士,--,非独立董事
安源煤业,600397,张海峰,男,41,本科,25.83万,"非独立董事,财务总监"
安源煤业,600397,钱蔚,女,49,本科,2.880万,董事会秘书
安源煤业,600397,刘振林,男,52,博士,3.750万,独立董事
安源煤业,600397,余新培,男,56,博士,6.000万,独立董事
安源煤业,600397,徐光华,男,42,博士,6.000万,独立董事
安源煤业,600397,李龙根,男,58,本科,--,"监事会主席,股东代表监事"
安源煤业,600397,游长征,男,55,本科,45.42万,股东代表监事
安源煤业,600397,胡树华,男,59,本科,12.08万,股东代表监事
安源煤业,600397,谢长生,男,52,本科,28.23万,职工代表监事
安源煤业,600397,欧阳世杰,男,54,本科,--,职工代表监事
安源煤业,600397,胡冬平,男,54,本科,--,总工程师
云煤能源,600792,李树雄,男,54,大学学历,48.39万,"董事长,法定代表人,非独立董事"
云煤能源,600792,张国庆,男,51,硕士,44.20万,"总经理,副董事长,非独立董事"
云煤能源,600792,李太刚,男,42,硕士,37.92万,副总经理
云煤能源,600792,邱光伟,男,51,大学学历,39.70万,副总经理
云煤能源,600792,施晓晖,男,52,大学学历,39.38万,"副总经理,非独立董事"
云煤能源,600792,邹荣,男,52,硕士,0.000,非独立董事
云煤能源,600792,莫秋实,男,42,大学学历,0.000,非独立董事
云煤能源,600792,张海涛,男,53,硕士,0.000,非独立董事
云煤能源,600792,戚昆琼,女,49,大学学历,37.33万,"董事会秘书,财务总监"
云煤能源,600792,和国忠,男,56,硕士,9.330万,独立董事
云煤能源,600792,杨勇,男,58,本科,8.670万,独立董事
云煤能源,600792,龙超,男,59,博士,9.330万,独立董事
云煤能源,600792,杨庆标,男,53,大学学历,39.82万,"监事会主席,非职工代表监事"
云煤能源,600792,潘明芳,男,58,大学学历,0.000,非职工代表监事
云煤能源,600792,陈琼,女,43,硕士,18.62万,职工代表监事
安泰集团,600408,杨锦龙,男,51,本科,35.00万,"董事长,法定代表人,非独立董事"
安泰集团,600408,郭全虎,男,49,本科,34.57万,"总经理,非独立董事,董事会秘书"
安泰集团,600408,王风斌,男,59,本科,0.000,"副董事长,非独立董事"
安泰集团,600408,范云强,男,50,本科,22.42万,副总经理
安泰集团,600408,段晓东,男,48,本科,22.03万,副总经理
安泰集团,600408,王俊峰,男,45,大专,23.37万,副总经理
安泰集团,600408,黄敬花,女,60,本科,20.62万,职工代表董事
安泰集团,600408,邓蜀平,男,55,本科,6.750万,独立董事
安泰集团,600408,孙水泉,男,59,本科,6.750万,独立董事
安泰集团,600408,贾增峰,男,48,专科学历,4.670万,独立董事
安泰集团,600408,赵军,男,57,中专,0.000,"监事会召集人,股东代表监事"
安泰集团,600408,李炽亨,男,72,高中,0.000,股东代表监事
安泰集团,600408,赵凌俊,男,45,专科学历,20.86万,职工监事
安泰集团,600408,张安泰,男,61,大专,16.93万,财务负责人
安泰集团,600408,郑安民,男,44,本科,11.30万,总工程师
新大洲A,000571,韩东丰,男,52,硕士,174.9万,"董事长,法定代表人,董事"
新大洲A,000571,马鸿瀚,男,52,本科,196.8万,"总裁,副董事长,董事"
新大洲A,000571,王晓宁,男,55,本科,128.1万,"副总裁,董事,财务负责人"
