公司名称,公司代码,股东名称,持股比例
蓝天燃气,605368,谢先兴,0.79%
蓝天燃气,605368,陈启勇,0.78%
国新能源,600617,华新燃气集团有限公司,46.15%
国新能源,600617,太原市宏展房地产开发有限公司,9.21%
国新能源,600617,横琴广金美好基金管理有限公司-广金美好薛定谔三号私募证券投资基金,1.06%
国新能源,600617,横琴广金美好基金管理有限公司-广金美好薛定谔十八号私募证券投资基金,0.96%
国新能源,600617,卢文星,0.73%
国新能源,600617,郭紫艳,0.69%
国新能源,600617,李金琛,0.58%
国新能源,600617,张建春,0.49%
国新能源,600617,周军广,0.45%
国新能源,600617,高风坤,0.45%
凯添燃气,831010,龚晓科,22.76%
凯添燃气,831010,凯添能源装备有限公司,19.20%
凯添燃气,831010,穆云飞,11.51%
凯添燃气,831010,王中琴,4.67%
凯添燃气,831010,穆晓郎,2.88%
凯添燃气,831010,尹湘,1.45%
凯添燃气,831010,元锦珍,1.26%
凯添燃气,831010,兰溪分众恒盈投资合伙企业(有限合伙),1.17%
凯添燃气,831010,杨延飞,0.98%
凯添燃气,831010,李頲,0.97%
深圳燃气,601139,深圳市人民政府国有资产监督管理委员会,40.10%
深圳燃气,601139,香港中华煤气投资有限公司,16.36%
深圳燃气,601139,港华投资有限公司,9.30%
深圳燃气,601139,深圳市资本运营集团有限公司,8.97%
深圳燃气,601139,南方希望实业有限公司,6.04%
深圳燃气,601139,香港中央结算有限公司,1.54%
深圳燃气,601139,中央汇金资产管理有限责任公司,0.95%
深圳燃气,601139,香港中华煤气(深圳)有限公司,0.82%
深圳燃气,601139,全国社保基金四一三组合,0.65%
深圳燃气,601139,中国工商银行股份有限公司-富国稳健增强债券型证券投资基金,0.32%
新疆火炬,603080,赵安林,33.09%
新疆火炬,603080,江西中燃天然气投资有限公司,7.41%
新疆火炬,603080,张秀丽,0.99%
新疆火炬,603080,严始军,0.99%
新疆火炬,603080,秦秀丽,0.99%
新疆火炬,603080,陈志龙,0.99%
新疆火炬,603080,郭鹏,0.99%
新疆火炬,603080,曹培,0.87%
新疆火炬,603080,吴永祥,0.66%
新疆火炬,603080,热依汗姑丽·苏坦,0.49%
中泰股份,300435,浙江中泰钢业集团有限公司,31.90%
中泰股份,300435,卞传瑞,5.88%
中泰股份,300435,章有虎,5.62%
新天然气,603393,明再远,41.07%
新天然气,603393,尹显峰,3.46%
新天然气,603393,明再富,2.54%
新天然气,603393,张智,1.80%
新天然气,603393,明上渊,1.27%
新天然气,603393,黄敏,1.21%
新天然气,603393,香港中央结算有限公司,1.21%
新天然气,603393,郭志辉,1.10%
新天然气,603393,青岛立本私募基金管理合伙企业(有限合伙)-立本成长2号私募证券投资基金,0.93%
新天然气,603393,赵惠新,0.66%
新天绿能,600956,河北建设投资集团有限责任公司,49.17%
新天绿能,600956,HKSCC NOMINEES LIMITED,43.84%
新天绿能,600956,王玉兰,0.12%
新天绿能,600956,南方工业资产管理有限责任公司,0.12%
新天绿能,600956,南方天辰(北京)投资管理有限公司-南方天辰景晟1期私募证券投资基金,0.09%
新天绿能,600956,中国建设银行股份有限公司-前海开源公用事业行业股票型证券投资基金,0.05%
新天绿能,600956,香港中央结算有限公司,0.04%
新天绿能,600956,李鹏勇,0.04%
新天绿能,600956,中国工商银行股份有限公司-汇添富成长多因子量化策略股票型证券投资基金,0.04%
新天绿能,600956,财通基金-华章天地传媒投资控股集团有限公司-财通基金玉泉1018号单一资产管理计划,0.04%
大众公用,600635,香港中央结算(代理人)有限公司,18.07%
大众公用,600635,上海大众企业管理有限公司,16.77%
大众公用,600635,上海燃气(集团)有限公司,5.21%
大众公用,600635,香港中央结算有限公司,0.51%
大众公用,600635,蔡志双,0.42%
大众公用,600635,林军,0.34%
大众公用,600635,易继成,0.28%
大众公用,600635,何忠,0.24%
大众公用,600635,林泽华,0.24%
大众公用,600635,施福龙,0.23%
ST浩源,2700,周举东,28.50%
ST浩源,2700,阿克苏盛威实业投资有限公司,22.50%
ST浩源,2700,胡中友,3.77%
ST浩源,2700,阿克苏众和投资管理有限公司,1.88%
ST浩源,2700,辛艳敏,0.50%
ST浩源,2700,陈珂江,0.49%
ST浩源,2700,王若羽,0.49%
ST浩源,2700,杜嘉,0.46%
ST浩源,2700,惠勇,0.43%
ST浩源,2700,巢由,0.43%
陕天然气,2267,陕西燃气集团有限公司,64.43%
陕天然气,2267,中央汇金资产管理有限责任公司,1.42%
陕天然气,2267,朱雀基金-陕西煤业股份有限公司-陕煤朱雀新材料产业2期单一资产管理计划,1.23%
陕天然气,2267,招商银行股份有限公司-朱雀恒心一年持有期混合型证券投资基金,0.73%
陕天然气,2267,招商银行股份有限公司-朱雀产业臻选混合型证券投资基金,0.66%
陕天然气,2267,朱雀基金-陕西煤业股份有限公司-陕煤朱雀新能源产业单一资产管理计划,0.65%
陕天然气,2267,董伟,0.58%
陕天然气,2267,南方基金-农业银行-南方中证金融资产管理计划,0.47%
陕天然气,2267,大成基金-农业银行-大成中证金融资产管理计划,0.47%
